Id,SalePrice
1847,164467.29032040213
1848,58384.69799031349
1849,110729.10189660723
1850,115193.60605368248
1851,142833.3199921005
1852,124646.52908142887
1853,120093.15633515122
1854,161986.91525346664
1855,146321.72726498265
1856,228589.90067035094
1857,132835.32775353588
1858,131520.93942164336
1859,117074.93105083318
1860,140941.82797135707
1861,116502.41867680634
1862,352341.71618045523
1863,325978.43148629926
1864,325069.8959677305
1865,328253.44518344075
1866,322346.2764355531
1867,222746.0041378952
1868,280430.60527795035
1869,201465.68892693747
1870,223595.86901995138
1871,255385.7067153629
1872,175647.89568303752
1873,234398.2552907772
1874,155003.0724812855
1875,194761.80057933106
1876,199891.2061817842
1877,206785.8324028459
1878,207416.36499821316
1879,128084.07611466761
1880,132736.8110857737
1881,240331.65472751812
1882,240889.78264488044
1883,185521.58487388492
1884,203144.75242664246
1885,229604.1815285341
1886,279379.94883485115
1887,211478.44426690022
1888,267580.2178582029
1889,171625.4266567175
1890,114053.4417888137
1891,130969.95432320824
1892,95638.92492313165
1893,122296.60685861965
1894,122139.51359401715
1895,125943.38143462651
1896,122725.98839463352
1897,113458.29101250906
1898,108477.01923167259
1899,165025.16133834395
1900,158576.78347865952
1901,174719.34247681822
1902,153515.10457880673
1903,228737.7813940655
1904,143497.38885640193
1905,198567.34624585073
1906,153004.92517186908
1907,200718.53287557876
1908,113518.7114880043
1909,131491.35405671925
1910,121200.6015061436
1911,218802.7952509722
1912,340064.44693014305
1913,141199.49645364896
1914,62853.41097934597
1915,286089.6110535266
1916,68846.87578479663
1917,236652.30851760408
1918,143632.96815312855
1919,177922.97196548688
1920,155453.09634793058
1921,349392.8264736547
1922,303208.3815687938
1923,230446.14160237042
1924,223341.01373449006
1925,193982.88389787317
1926,349246.17762108264
1927,130627.48867062037
1928,154585.70478910394
1929,125776.07246839936
1930,127976.94057986623
1931,141842.4287795726
1932,139153.6855463541
1933,179402.19502451064
1934,180354.78655711346
1935,169054.36373578687
1936,190565.2181264761
1937,184915.83651976194
1938,170806.88149571308
1939,238799.37784515205
1940,194700.11331865063
1941,171408.33867883298
1942,184801.89011744427
1943,220770.21052151098
1944,373862.2148355819
1945,385663.1771792687
1946,132103.1138826123
1947,219265.5283702712
1948,172846.58654283325
1949,239861.23330424013
1950,188859.21846827
1951,243677.52061617136
1952,210187.76156428928
1953,173386.5003617551
1954,181487.6663650456
1955,135542.80405793054
1956,330777.2745867731
1957,150977.3234523602
1958,302794.41712752386
1959,144630.10734860747
1960,115148.46721555061
1961,124858.31943501372
1962,99919.44878366051
1963,108252.69616937761
1964,103751.96895498468
1965,141186.267549837
1966,135692.63744024877
1967,291829.022313884
1968,420488.2185378168
1969,368275.87490235735
1970,409787.2992867078
1971,475642.54687219067
1972,370362.21308789565
1973,274142.63114377
1974,336682.4492391726
1975,491848.24825365853
1976,272867.09793040546
1977,364322.98132598074
1978,355413.7547315647
1979,324523.5912898076
1980,208112.5942461611
1981,335876.9096391261
1982,225475.16081989446
1983,213782.74695689222
1984,172489.18869089277
1985,223527.84372518165
1986,204972.6722726122
1987,179212.75759843568
1988,175289.99087253105
1989,190869.3113250508
1990,206600.7638465703
1991,233736.19872937098
1992,213200.09760262285
1993,168792.23067152954
1994,225801.19277144293
1995,182807.6247584459
1996,245866.6508586791
1997,305407.479306769
1998,288216.81448879745
1999,284466.7652690413
2000,319426.0744256938
2001,273002.5233868404
2002,239473.25835337272
2003,252627.78390591717
2004,284821.64070849336
2005,225723.42830563887
2006,224462.85651931455
2007,249750.1244018855
2008,210001.00282656073
2009,198582.72994431824
2010,197398.317655568
2011,146556.120041078
2012,174974.53043476702
2013,174930.30781898825
2014,183069.90717422077
2015,199962.65868613048
2016,190751.85904431244
2017,191206.35540002072
2018,117598.27225821206
2019,132791.34033331493
2020,104222.87248523752
2021,100255.86634166623
2022,181016.1516208919
2023,136963.59638779276
2024,278689.9651617616
2025,359020.12504889606
2026,177841.3157749956
2027,165438.07770945755
2028,151392.11256155802
2029,165355.47372292884
2030,260950.30906893863
2031,235144.17852974436
2032,250059.77617315488
2033,248015.1263576225
2034,175121.56968396212
2035,226730.49310718512
2036,203995.2744806485
2037,212264.64482757033
2038,325652.3100239294
2039,228732.0140481193
2040,289109.78166999185
2041,288786.16266052576
2042,209543.9931083133
2043,180800.71940779188
2044,178229.85062785074
2045,208561.52822345405
2046,146444.05791921724
2047,139958.0951749241
2048,145035.73768238828
2049,146615.36083102727
2050,173413.36495378515
2051,107246.45225018724
2052,123508.16972336668
2053,149985.2684740933
2054,96415.68014571165
2055,150070.5826134854
2056,149640.23122081644
2057,110469.48972513358
2058,209487.76796561904
2059,130196.28141281975
2060,173421.14580925845
2061,172672.88771430097
2062,127225.22092263622
2063,122421.19917059537
2064,135612.60654159123
2065,121766.36432684094
2066,160173.6787185578
2067,111694.28756189131
2068,145547.60303819313
2069,89659.21124181835
2070,118488.17196311717
2071,102700.63215974827
2072,142735.92254847314
2073,131752.11604387098
2074,180741.89234877878
2075,146403.55067630552
2076,118975.96859245215
2077,151353.14884194074
2078,124480.07691856222
2079,135766.17032305285
2080,119122.77021718046
2081,126491.50740550793
2082,115695.06031815484
2083,142716.93430964855
2084,111897.93233520216
2085,112735.84169644944
2086,114987.6596161774
2087,121931.72942724085
2088,93317.53257715578
2089,85209.47137442807
2090,122582.63789233782
2091,101954.99897112306
2092,119243.41378467096
2093,107129.13805099597
2094,111070.51156137639
2095,146915.41796882247
2096,88563.28765977178
2097,101306.85613146576
2098,146582.99098104492
2099,61978.527781979545
2100,72419.20370813108
2101,108999.38644956036
2102,126218.20379948166
2103,107817.9470216874
2104,140338.3456498031
2105,125777.11414057197
2106,64739.3347745963
2107,187219.40421357116
2108,117475.54786701857
2109,108451.44979534998
2110,122353.50551087355
2111,131167.79105047885
2112,131125.41096710393
2113,115607.97444526991
2114,117684.47470177185
2115,154721.63251569538
2116,115899.74420202401
2117,144747.43062775524
2118,121611.90950839799
2119,114143.46562864532
2120,114986.36134799855
2121,95179.3737700487
2122,119920.80695357217
2123,86303.42055172886
2124,153520.44981391
2125,120086.79082983875
2126,144873.94895300583
2127,163928.9130048535
2128,123592.90688732637
2129,94390.70693085217
2130,131049.9758909517
2131,137777.02034786248
2132,113262.64275187603
2133,124785.28522145284
2134,127112.05134312097
2135,104713.36511300695
2136,76373.21315852358
2137,101689.3686183982
2138,127388.72812227126
2139,152809.66278863366
2140,138915.53844489285
2141,172550.02675832072
2142,125209.72464737593
2143,144548.08669244175
2144,125255.29773391345
2145,139328.20618527243
2146,170637.39762375792
2147,135883.4190141274
2148,137443.21322596614
2149,153525.43456056868
2150,233898.00323999085
2151,119726.46751446927
2152,167960.27939727966
2153,166929.45093040846
2154,104677.29784368502
2155,143630.03265182095
2156,260549.58640211966
2157,227947.5971767243
2158,240417.8676366503
2159,214468.72976187163
2160,184828.3115481204
2161,233073.79428606317
2162,378907.3223851727
2163,327868.37905375735
2164,247458.8795779472
2165,198157.01586106617
2166,163295.66585731172
2167,214058.0018788122
2168,189291.74210900677
2169,192423.89371392666
2170,210015.86308036093
2171,159446.9960388207
2172,130275.04687333619
2173,178604.85229236452
2174,222275.20797888076
2175,285367.85139375186
2176,302670.7050280361
2177,236773.74123308517
2178,210805.93220138666
2179,139315.13483776894
2180,203654.32992944305
2181,191121.1257992284
2182,224876.29984754548
2183,192193.58462859958
2184,116431.06025659616
2185,129351.34437964586
2186,144423.7970779273
2187,156577.4614899963
2188,152759.38968064304
2189,310814.82627367054
2190,77489.11130363509
2191,78582.64352060415
2192,86575.16538122276
2193,113456.0125905774
2194,104859.8308977739
2195,98903.991484241
2196,96517.65791746101
2197,114973.0752134188
2198,156333.9245935567
2199,184920.98196444218
2200,149288.86807787436
2201,152337.6590129081
2202,214869.5277733736
2203,135233.6170240321
2204,171042.67459163233
2205,115245.53326132322
2206,136841.41933067684
2207,228865.61103919634
2208,279553.37688073295
2209,249061.4229517243
2210,122568.17251990749
2211,122193.0374672193
2212,122790.31892247938
2213,107218.33514536395
2214,130036.59425624901
2215,103681.67345212732
2216,142131.7983407663
2217,70404.83949151167
2218,67671.31781211177
2219,65916.35937806901
2220,67004.30108705878
2221,287323.3484540281
2222,262346.602093621
2223,288549.25910680764
2224,211926.6572179915
2225,119705.91619060982
2226,175458.09338873846
2227,189189.9490138475
2228,264406.12500471127
2229,246393.31372866634
2230,152580.82351524342
2231,208160.53047424892
2232,179443.1707487703
2233,176644.1212397993
2234,240494.15553719277
2235,212808.89674679964
2236,250439.3437756573
2237,300892.28940154496
2238,200867.70028100038
2239,109282.76334589212
2240,153705.435495977
2241,149372.69506077195
2242,120531.13597160445
2243,126225.72229828993
2244,103250.18377453135
2245,102961.2156384585
2246,136415.27526618642
2247,119145.75998790009
2248,124393.62653929736
2249,118836.06681647543
2250,130820.39444936512
2251,107913.81195646472
2252,178575.42112128632
2253,158370.92272945837
2254,182714.0776142585
2255,182569.31403004573
2256,174361.3516938482
2257,211501.43590158693
2258,160944.06411602194
2259,175013.8300976394
2260,160444.52433180538
2261,198978.20785612985
2262,211033.79405168878
2263,382087.1491049972
2264,514072.06738997664
2265,171213.29365628157
2266,305834.5132596306
2267,363097.21924699406
2268,423236.03282827325
2269,154674.10474652002
2270,202173.25368164812
2271,208862.91455879275
2272,196023.63561501348
2273,162211.70363804084
2274,180730.80027125805
2275,153065.06700175288
2276,184578.45090963674
2277,175970.99607583653
2278,151078.74924159562
2279,128015.42213985311
2280,119137.18428154933
2281,164250.56348800764
2282,187977.7258660272
2283,110560.08766537193
2284,112919.9404884929
2285,136657.94140615742
2286,122720.79517002332
2287,360033.49745127314
2288,272373.3039590912
2289,358206.42928468366
2290,449278.0835994713
2291,341562.2448560976
2292,445601.87499098486
2293,468891.7432256528
2294,409007.49643375253
2295,482890.4808340008
2296,274392.0269514084
2297,345084.47526609135
2298,337031.67201568803
2299,363762.5568580453
2300,337076.9253714743
2301,318765.60163101734
2302,251289.38628923247
2303,251376.85621605086
2304,249417.6410439803
2305,195670.85968192972
2306,189999.4918576037
2307,202414.4413927984
2308,230947.9844597013
2309,284546.1839986473
2310,219362.48292908794
2311,203470.117145315
2312,172815.289806752
2313,169341.38318538765
2314,173405.8828229555
2315,182338.0584577491
2316,201007.39833584335
2317,186595.33502761263
2318,177134.72917219164
2319,184311.94498237877
2320,187906.5086966406
2321,235651.6447892903
2322,178119.06608793596
2323,197130.3649613429
2324,194445.9297459504
2325,212309.79806689458
2326,184385.74307373125
2327,200644.37089132768
2328,219791.9071762361
2329,196091.3152460301
2330,186296.9659953391
2331,334614.879921235
2332,408764.2511201349
2333,322871.6318055256
2334,249824.08206970769
2335,285871.8696851762
2336,292175.63339406485
2337,195107.48813265527
2338,258288.08327961067
2339,226137.2626370448
2340,377735.1321215547
2341,213684.76500194572
2342,238484.19687524915
2343,231681.38864538659
2344,225894.6958272576
2345,234017.29439006306
2346,218055.2515138724
2347,199040.83762931172
2348,245169.87728249538
2349,187978.27603770077
2350,315126.66138741106
2351,244738.32921327467
2352,248642.87062602316
2353,244473.22383678574
2354,141473.43434421413
2355,146875.2135771866
2356,152887.98764870578
2357,186029.0862898937
2358,194098.37238810264
2359,139268.1687439274
2360,118282.29152324267
2361,147469.18512987188
2362,259509.9562466962
2363,139499.8768204869
2364,161677.29228735785
2365,219953.95191148052
2366,194465.4360553755
2367,219643.09229471572
2368,213935.2996654224
2369,213547.69502590338
2370,168663.02958964583
2371,162219.44221361502
2372,187982.74985034624
2373,286485.9789823279
2374,315597.8238700766
2375,244787.47282181657
2376,275155.06690614286
2377,330305.98263300577
2378,152418.49087947822
2379,199931.54164703807
2380,147417.86092033697
2381,170369.1207867976
2382,212518.80243531705
2383,201311.15868241232
2384,246594.4252796261
2385,164396.36305938847
2386,135987.96501312256
2387,133653.1903567806
2388,107012.61319743544
2389,115796.50729998697
2390,150309.98354504263
2391,144423.9328813518
2392,115103.01338766477
2393,172865.30546368993
2394,143949.1209604334
2395,212110.83560449156
2396,144769.37589113993
2397,221250.20505101417
2398,140742.02123315912
2399,71619.23042574708
2400,72812.26594528786
2401,125411.66626199272
2402,136195.5286549895
2403,147571.7274223255
2404,152157.94205403293
2405,157612.01301851988
2406,145247.1199847714
2407,125782.51080531988
2408,154616.91261912766
2409,119948.8712662224
2410,168633.73207193223
2411,115002.41343804798
2412,154372.91478533135
2413,128700.66123200319
2414,155456.95584047463
2415,131336.40184408287
2416,127775.70041711412
2417,132176.869343911
2418,134836.48886399076
2419,127144.57669115809
2420,123287.52957043015
2421,130192.89250768904
2422,105836.2039188607
2423,112761.97911747916
2424,162021.12132385164
2425,209449.213680865
2426,132024.3322435643
2427,127779.29022961445
2428,179242.30171656184
2429,115257.71308460567
2430,132380.73105406307
2431,106576.07452670262
2432,150608.2157647675
2433,147977.41761481395
2434,138086.57170536238
2435,149990.1278495627
2436,108858.6588226509
2437,100850.91674872089
2438,123891.63880537562
2439,103873.23597654722
2440,126433.09303333149
2441,91812.14100748912
2442,95853.4279590401
2443,128791.42642800203
2444,133649.2638911159
2445,92283.79934927847
2446,134227.52377748012
2447,176381.3531658022
2448,124997.9149760912
2449,114442.21786566131
2450,152781.63025187948
2451,115231.15719836693
2452,193202.7296938625
2453,96201.04848935193
2454,117027.63561700245
2455,123341.39667074423
2456,128403.43168997997
2457,137206.55633997094
2458,132812.95073231225
2459,109446.15204127741
2460,142277.62373113973
2461,129277.18440293081
2462,129748.0727545054
2463,122148.00856629637
2464,165916.47598674748
2465,142305.92284353427
2466,119767.92129188895
2467,129051.73941186018
2468,86268.99613287774
2469,82325.46809631785
2470,192601.42497400293
2471,218029.44458625634
2472,164490.88414295524
2473,114221.73696392152
2474,74313.92238931602
2475,212230.9238061911
2476,111482.70646685989
2477,122949.23894951705
2478,148407.20052378415
2479,105666.4138741542
2480,156131.0851897292
2481,120274.09583127567
2482,127171.46741297645
2483,111902.12803486735
2484,123001.73404886869
2485,125570.0438327161
2486,143139.37102301614
2487,161532.21329887203
2488,166622.76589471698
2489,154882.41141563727
2490,143431.19182316586
2491,96367.44406640134
2492,192264.23841328983
2493,151612.42579915267
2494,145937.2812004309
2495,86031.54715373814
2496,236045.08742907108
2497,148218.5620101675
2498,109435.46816642463
2499,86062.03648628114
2500,115472.09265090933
2501,131545.8714336841
2502,139386.44881899003
2503,95511.70956643323
2504,178511.58473247464
2505,225403.82493002928
2506,244987.46260001638
2507,276699.2099004177
2508,245579.32637343835
2509,220761.26449670145
2510,218177.41451992257
2511,174196.1862295959
2512,206576.9144271582
2513,220406.94736641768
2514,256035.2523797489
2515,149655.84103170977
2516,179367.76280636305
2517,149260.55121761494
2518,159253.43820669138
2519,233481.98216069568
2520,221683.0933607977
2521,187367.3173952751
2522,223019.83808039434
2523,117454.68958917665
2524,134662.8703865205
2525,141357.93317642403
2526,135734.74985705892
2527,124434.81164469112
2528,131045.2967757894
2529,136726.10741166543
2530,129472.0690406553
2531,251590.45173189542
2532,224691.89928068765
2533,195395.77568119322
2534,228304.82972618402
2535,289550.91329663503
2536,235480.87503446292
2537,242018.31224225453
2538,184698.18320878447
2539,189387.25246666328
2540,179309.28809516245
2541,182263.49659393536
2542,161451.29448368552
2543,114962.96562603865
2544,115481.85224026602
2545,135009.8279829714
2546,120470.34287359855
2547,136656.24368136204
2548,154948.26656696384
2549,151903.4577091654
2550,1054845.0125455637
2551,138236.46202693172
2552,126592.384538254
2553,75450.08667068281
2554,92152.5790876035
2555,119791.66610898089
2556,100281.60278564456
2557,108117.40242667637
2558,150247.65381170984
2559,137969.0385027764
2560,159836.88146621978
2561,149296.28389842843
2562,139924.4645445255
2563,147774.22197120154
2564,203536.04687711346
2565,139952.89134451695
2566,149249.7952057877
2567,143327.6944848213
2568,212841.32763791626
2569,240593.1513662733
2570,117314.50784199941
2571,187561.49637593492
2572,147497.52291039625
2573,224396.52061897988
2574,278203.1711783129
2575,131986.28743631722
2576,115771.74293440457
2577,146563.47537719924
2578,86202.17719919683
2579,63773.80083282215
2580,80037.23364462622
2581,91975.11761063951
2582,102186.65477905465
2583,265162.70239139424
2584,171413.20171566962
2585,183756.31644477264
2586,216707.78559245227
2587,195114.64043039852
2588,140802.43401027375
2589,148521.98277900333
2590,196655.8762395712
2591,226486.94862950197
2592,206885.36978015176
2593,227385.53247861145
2594,185069.17115731665
2595,200257.1013178528
2596,278685.791364131
2597,183754.26680456678
2598,287006.4076460454
2599,328992.9403608574
2600,136636.67972939028
2601,145932.95613258812
2602,83685.60655956871
2603,90435.14396083367
2604,89038.38460774737
2605,85149.35049623957
2606,141750.46729565432
2607,228601.3494038705
2608,201013.8230631951
2609,176200.89713171628
2610,112382.39854385823
2611,113633.65282647655
2612,157962.94707384185
2613,133908.13337552163
2614,125565.74977120469
2615,152105.0982570866
2616,150243.34411090738
2617,174070.7373019299
2618,193670.1070895427
2619,194327.25286430476
2620,190256.8752773797
2621,173586.47946999164
2622,178318.27210384255
2623,239401.2735236277
2624,312134.006650399
2625,298872.5934163767
2626,174980.43124581312
2627,167229.3492238004
2628,488674.44352545316
2629,545027.3901085637
2630,398629.1049877883
2631,501626.85167276097
2632,427077.3780325048
2633,311138.60757974465
2634,432198.47835158196
2635,160706.21027298545
2636,177272.0820747838
2637,182810.9100702419
2638,256128.00237054477
2639,189467.53343502939
2640,152176.01980415735
2641,107828.66361720348
2642,188663.16140191094
2643,108372.98141784189
2644,115859.0642368142
2645,113507.48530013379
2646,97949.72621733004
2647,106067.46164676822
2648,142397.40347648048
2649,158308.80887124038
2650,134437.7826273592
2651,138413.6773358316
2652,418412.1851444452
2653,252883.23216453043
2654,258692.31662587106
2655,396308.2713287078
2656,326703.8729022011
2657,347297.50866942754
2658,306425.9558198491
2659,314966.4112560918
2660,370032.33674745006
2661,344458.81576501566
2662,356762.3606877573
2663,294941.33399536536
2664,276519.42015591566
2665,332987.3597152688
2666,284089.6541461162
2667,173598.9311324143
2668,181067.83969293465
2669,180455.8828013867
2670,274161.2967839534
2671,189463.84642139956
2672,193515.73736336135
2673,191728.50651232517
2674,189288.72758887382
2675,175714.2086106303
2676,194136.31241798343
2677,199923.46938722327
2678,257219.06487069218
2679,268577.7644410123
2680,279923.2878513241
2681,400349.77611662354
2682,320800.7756337143
2683,574453.6585537117
2684,314986.2848386131
2685,330186.7179532411
2686,240027.82160065055
2687,308120.86216718925
2688,215992.17932829855
2689,211794.76708572695
2690,426152.75380752224
2691,190735.86554660634
2692,143688.79101947267
2693,197765.7391665576
2694,141453.06316471926
2695,192795.8103769567
2696,183785.24118979537
2697,182205.990859815
2698,195217.65007490735
2699,170175.9942442473
2700,154851.4728680319
2701,153737.84509002458
2702,117239.74339891326
2703,131152.2132223874
2704,135244.79733096805
2705,112251.44702347397
2706,114311.9632142135
2707,127053.74040556142
2708,130951.7050872495
2709,105740.84161038713
2710,126136.25714644144
2711,259094.67010573208
2712,393613.53691710375
2713,172035.77892566822
2714,154469.32735654345
2715,164073.16401546018
2716,155198.9037249156
2717,187029.4328139774
2718,214713.49253416804
2719,151494.1618714
2720,178614.3737513573
2721,131387.8710794189
2722,158805.640322384
2723,141346.15360886537
2724,126590.87349285602
2725,128135.87005016263
2726,147749.08836234704
2727,169878.38118400605
2728,182299.14959714972
2729,149723.56714961966
2730,144831.72988188022
2731,141400.09928608336
2732,134405.61242610824
2733,156765.55664248514
